keyword,dict_type,category,subcategory,standard_sector,official_name,product_type,asset_class,market,country,currency,blue_chips,yahoo_ticker,market_bm,ind_bm,priority,note,updated_at
이산화탄소배출권,1.한국테마,제조업,이산화탄소배출권,제조업 / 이산화탄소배출권,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (이산화탄소배출권),2026-08-26T08:50:42.077439
인공지능,1.한국테마,IT서비스,인공지능,IT서비스 / 인공지능,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (인공지능),2026-08-26T08:50:42.077439
인터넷서비스,1.한국테마,IT서비스,인터넷서비스,IT서비스 / 인터넷서비스,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,139260,30,한투 공식 테마 (인터넷서비스),2026-08-26T08:50:42.077439
일본불매운동 수혜,1.한국테마,제조업,일본불매운동 수혜,제조업 / 일본불매운동 수혜,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (일본불매운동 수혜),2026-08-26T08:50:42.077439
일본수출규제 국산화,1.한국테마,제조업,일본수출규제 국산화,제조업 / 일본수출규제 국산화,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (일본수출규제 국산화),2026-08-26T08:50:42.077439
일자리,1.한국테마,제조업,일자리,제조업 / 일자리,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (일자리),2026-08-26T08:50:42.077439
임베디드 S/W,1.한국테마,제조업,임베디드 S/W,제조업 / 임베디드 S/W,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (임베디드 S/W),2026-08-26T08:50:42.077439
자동차경량화,1.한국테마,운수장비,자동차경량화,운수장비 / 자동차경량화,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (자동차경량화),2026-08-26T08:50:42.077439
자동차부품,1.한국테마,운수장비,자동차부품,운수장비 / 자동차부품,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (자동차부품),2026-08-26T08:50:42.077439
자원개발,1.한국테마,제조업,자원개발,제조업 / 자원개발,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,395160,30,한투 공식 테마 (자원개발),2026-08-26T08:50:42.077439
자율주행차,1.한국테마,운수장비,자율주행차,운수장비 / 자율주행차,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (자율주행차),2026-08-26T08:50:42.077439
자전거,1.한국테마,제조업,자전거,제조업 / 자전거,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (자전거),2026-08-26T08:50:42.077439
재택근무,1.한국테마,제조업,재택근무,제조업 / 재택근무,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (재택근무),2026-08-26T08:50:42.077439
전고체배터리,1.한국테마,2차전지,전고체배터리,2차전지 / 전고체배터리,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,305540,30,한투 공식 테마 (전고체배터리),2026-08-26T08:50:42.077439
전기자전거,1.한국테마,제조업,전기자전거,제조업 / 전기자전거,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전기자전거),2026-08-26T08:50:42.077439
전기차,1.한국테마,운수장비,전기차,운수장비 / 전기차,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (전기차),2026-08-26T08:50:42.077439
전기차충전소,1.한국테마,운수장비,전기차충전소,운수장비 / 전기차충전소,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (전기차충전소),2026-08-26T08:50:42.077439
전력기기,1.한국테마,전기전자,전력기기,전기전자 / 전력기기,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,487240,30,한투 공식 테마 (전력기기),2026-08-26T08:50:42.077439
전선업체,1.한국테마,제조업,전선업체,제조업 / 전선업체,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,487240,30,한투 공식 테마 (전선업체),2026-08-26T08:50:42.077439
전자결제주,1.한국테마,전기전자,전자결제주,전기전자 / 전자결제주,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자결제주),2026-08-26T08:50:42.077439
전자상거래,1.한국테마,전기전자,전자상거래,전기전자 / 전자상거래,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자상거래),2026-08-26T08:50:42.077439
전자지갑,1.한국테마,전기전자,전자지갑,전기전자 / 전자지갑,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자지갑),2026-08-26T08:50:42.077439
전자태그,1.한국테마,전기전자,전자태그,전기전자 / 전자태그,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자태그),2026-08-26T08:50:42.077439
전자파차단,1.한국테마,전기전자,전자파차단,전기전자 / 전자파차단,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자파차단),2026-08-26T08:50:42.077439
전자화폐/스마트카드,1.한국테마,전기전자,전자화폐/스마트카드,전기전자 / 전자화폐/스마트카드,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (전자화폐/스마트카드),2026-08-26T08:50:42.077439
전장(전자장비),1.한국테마,전기전자,전장(전자장비),전기전자 / 전장(전자장비),,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,305540,30,한투 공식 테마 (전장(전자장비)),2026-08-26T08:50:42.077439
정유,1.한국테마,에너지인프라,정유,에너지인프라 / 정유,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,117460,30,한투 공식 테마 (정유),2026-08-26T08:50:42.077439
제당,1.한국테마,제조업,제당,제조업 / 제당,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (제당),2026-08-26T08:50:42.077439
제대혈,1.한국테마,제조업,제대혈,제조업 / 제대혈,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (제대혈),2026-08-26T08:50:42.077439
제분,1.한국테마,제조업,제분,제조업 / 제분,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (제분),2026-08-26T08:50:42.077439
제습기,1.한국테마,제조업,제습기,제조업 / 제습기,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (제습기),2026-08-26T08:50:42.077439
제약,1.한국테마,제약바이오,제약,제약바이오 / 제약,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,244580,30,한투 공식 테마 (제약),2026-08-26T08:50:42.077439
제지,1.한국테마,제조업,제지,제조업 / 제지,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (제지),2026-08-26T08:50:42.077439
조림사업,1.한국테마,제조업,조림사업,제조업 / 조림사업,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (조림사업),2026-08-26T08:50:42.077439
조선,1.한국테마,운수장비,조선,운수장비 / 조선,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,466920,30,한투 공식 테마 (조선),2026-08-26T08:50:42.077439
조선기자재,1.한국테마,운수장비,조선기자재,운수장비 / 조선기자재,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,466920,30,한투 공식 테마 (조선기자재),2026-08-26T08:50:42.077439
종합물류업체,1.한국테마,제조업,종합물류업체,제조업 / 종합물류업체,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,228800,30,한투 공식 테마 (종합물류업체),2026-08-26T08:50:42.077439
주류판매,1.한국테마,필수소비재,주류판매,필수소비재 / 주류판매,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (주류판매),2026-08-26T08:50:42.077439
주정,1.한국테마,제조업,주정,제조업 / 주정,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (주정),2026-08-26T08:50:42.077439
줄기세포,1.한국테마,제조업,줄기세포,제조업 / 줄기세포,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (줄기세포),2026-08-26T08:50:42.077439
중고차 및 렌터카,1.한국테마,제조업,중고차 및 렌터카,제조업 / 중고차 및 렌터카,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (중고차 및 렌터카),2026-08-26T08:50:42.077439
중국긴축완화 수혜,1.한국테마,제조업,중국긴축완화 수혜,제조업 / 중국긴축완화 수혜,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (중국긴축완화 수혜),2026-08-26T08:50:42.077439
증권,1.한국테마,금융,증권,금융 / 증권,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,102970,30,한투 공식 테마 (증권),2026-08-26T08:50:42.077439
지능형교통시스템,1.한국테마,제조업,지능형교통시스템,제조업 / 지능형교통시스템,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (지능형교통시스템),2026-08-26T08:50:42.077439
지문인식,1.한국테마,제조업,지문인식,제조업 / 지문인식,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (지문인식),2026-08-26T08:50:42.077439
지주,1.한국테마,금융,지주,금융 / 지주,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,395160,30,한투 공식 테마 (지주),2026-08-26T08:50:42.077439
지진,1.한국테마,제조업,지진,제조업 / 지진,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (지진),2026-08-26T08:50:42.077439
지카바이러스,1.한국테마,제조업,지카바이러스,제조업 / 지카바이러스,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (지카바이러스),2026-08-26T08:50:42.077439
지하도로,1.한국테마,제조업,지하도로,제조업 / 지하도로,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (지하도로),2026-08-26T08:50:42.077439
차량용 블랙박스,1.한국테마,제조업,차량용 블랙박스,제조업 / 차량용 블랙박스,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (차량용 블랙박스),2026-08-26T08:50:42.077439
창업투자,1.한국테마,제조업,창업투자,제조업 / 창업투자,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (창업투자),2026-08-26T08:50:42.077439
철강금속,1.한국테마,철강금속,철강금속,철강금속 / 철강금속,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,139240,30,한투 공식 테마 (철강금속),2026-08-26T08:50:42.077439
철도,1.한국테마,제조업,철도,제조업 / 철도,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (철도),2026-08-26T08:50:42.077439
초전도체,1.한국테마,제조업,초전도체,제조업 / 초전도체,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (초전도체),2026-08-26T08:50:42.077439
출산장려정책,1.한국테마,제조업,출산장려정책,제조업 / 출산장려정책,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (출산장려정책),2026-08-26T08:50:42.077439
치과의료,1.한국테마,제조업,치과의료,제조업 / 치과의료,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (치과의료),2026-08-26T08:50:42.077439
카메라모듈/부품,1.한국테마,제조업,카메라모듈/부품,제조업 / 카메라모듈/부품,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,305540,30,한투 공식 테마 (카메라모듈/부품),2026-08-26T08:50:42.077439
카지노,1.한국테마,레저엔터,카지노,레저엔터 / 카지노,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,228800,30,한투 공식 테마 (카지노),2026-08-26T08:50:42.077439
케이블TV,1.한국테마,제조업,케이블TV,제조업 / 케이블TV,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (케이블TV),2026-08-26T08:50:42.077439
코로나19 진단키트,1.한국테마,제조업,코로나19 진단키트,제조업 / 코로나19 진단키트,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (코로나19 진단키트),2026-08-26T08:50:42.077439
코로나19(백신/치료제),1.한국테마,제조업,코로나19(백신/치료제),제조업 / 코로나19(백신/치료제),,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (코로나19(백신/치료제)),2026-08-26T08:50:42.077439
코로나19(혈장치료),1.한국테마,제조업,코로나19(혈장치료),제조업 / 코로나19(혈장치료),,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (코로나19(혈장치료)),2026-08-26T08:50:42.077439
콘덴서,1.한국테마,제조업,콘덴서,제조업 / 콘덴서,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (콘덴서),2026-08-26T08:50:42.077439
콘텐츠,1.한국테마,제조업,콘텐츠,제조업 / 콘텐츠,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (콘텐츠),2026-08-26T08:50:42.077439
콜드체인(저온유통),1.한국테마,제조업,콜드체인(저온유통),제조업 / 콜드체인(저온유통),,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (콜드체인(저온유통)),2026-08-26T08:50:42.077439
클라우드컴퓨팅,1.한국테마,IT서비스,클라우드컴퓨팅,IT서비스 / 클라우드컴퓨팅,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,139260,30,한투 공식 테마 (클라우드컴퓨팅),2026-08-26T08:50:42.077439
키오스크,1.한국테마,제조업,키오스크,제조업 / 키오스크,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (키오스크),2026-08-26T08:50:42.077439
타미플루,1.한국테마,제조업,타미플루,제조업 / 타미플루,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (타미플루),2026-08-26T08:50:42.077439
타이어,1.한국테마,제조업,타이어,제조업 / 타이어,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091180,30,한투 공식 테마 (타이어),2026-08-26T08:50:42.077439
탄소나노튜브,1.한국테마,제조업,탄소나노튜브,제조업 / 탄소나노튜브,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (탄소나노튜브),2026-08-26T08:50:42.077439
탈모,1.한국테마,제조업,탈모,제조업 / 탈모,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (탈모),2026-08-26T08:50:42.077439
태블릿PC,1.한국테마,제조업,태블릿PC,제조업 / 태블릿PC,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (태블릿PC),2026-08-26T08:50:42.077439
태양광발전,1.한국테마,에너지인프라,태양광발전,에너지인프라 / 태양광발전,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,377990,30,한투 공식 테마 (태양광발전),2026-08-26T08:50:42.077439
태양전지,1.한국테마,제조업,태양전지,제조업 / 태양전지,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (태양전지),2026-08-26T08:50:42.077439
태풍/장마,1.한국테마,제조업,태풍/장마,제조업 / 태풍/장마,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (태풍/장마),2026-08-26T08:50:42.077439
터치스크린,1.한국테마,제조업,터치스크린,제조업 / 터치스크린,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (터치스크린),2026-08-26T08:50:42.077439
테마파크,1.한국테마,제조업,테마파크,제조업 / 테마파크,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (테마파크),2026-08-26T08:50:42.077439
통신사,1.한국테마,제조업,통신사,제조업 / 통신사,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,102960,30,한투 공식 테마 (통신사),2026-08-26T08:50:42.077439
통신장비,1.한국테마,제조업,통신장비,제조업 / 통신장비,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,102960,30,한투 공식 테마 (통신장비),2026-08-26T08:50:42.077439
페인트,1.한국테마,제조업,페인트,제조업 / 페인트,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (페인트),2026-08-26T08:50:42.077439
폐기물/재활용,1.한국테마,제조업,폐기물/재활용,제조업 / 폐기물/재활용,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (폐기물/재활용),2026-08-26T08:50:42.077439
폐배터리,1.한국테마,2차전지,폐배터리,2차전지 / 폐배터리,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,305540,30,한투 공식 테마 (폐배터리),2026-08-26T08:50:42.077439
포장용기,1.한국테마,제조업,포장용기,제조업 / 포장용기,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (포장용기),2026-08-26T08:50:42.077439
폴더블폰,1.한국테마,제조업,폴더블폰,제조업 / 폴더블폰,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (폴더블폰),2026-08-26T08:50:42.077439
폴리실리콘,1.한국테마,제조업,폴리실리콘,제조업 / 폴리실리콘,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (폴리실리콘),2026-08-26T08:50:42.077439
풍력발전,1.한국테마,에너지인프라,풍력발전,에너지인프라 / 풍력발전,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,377990,30,한투 공식 테마 (풍력발전),2026-08-26T08:50:42.077439
프린터,1.한국테마,제조업,프린터,제조업 / 프린터,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (프린터),2026-08-26T08:50:42.077439
플렉서블 디스플레이,1.한국테마,전기전자,플렉서블 디스플레이,전기전자 / 플렉서블 디스플레이,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (플렉서블 디스플레이),2026-08-26T08:50:42.077439
피부미용기기,1.한국테마,제조업,피부미용기기,제조업 / 피부미용기기,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (피부미용기기),2026-08-26T08:50:42.077439
핀테크,1.한국테마,제조업,핀테크,제조업 / 핀테크,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (핀테크),2026-08-26T08:50:42.077439
하이브리드카,1.한국테마,제조업,하이브리드카,제조업 / 하이브리드카,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,364970,30,한투 공식 테마 (하이브리드카),2026-08-26T08:50:42.077439
한국판뉴딜,1.한국테마,제조업,한국판뉴딜,제조업 / 한국판뉴딜,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (한국판뉴딜),2026-08-26T08:50:42.077439
한미FTA수혜,1.한국테마,제조업,한미FTA수혜,제조업 / 한미FTA수혜,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (한미FTA수혜),2026-08-26T08:50:42.077439
합금철,1.한국테마,제조업,합금철,제조업 / 합금철,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (합금철),2026-08-26T08:50:42.077439
항공,1.한국테마,운수장비,항공,운수장비 / 항공,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,228800,30,한투 공식 테마 (항공),2026-08-26T08:50:42.077439
항만,1.한국테마,제조업,항만,제조업 / 항만,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (항만),2026-08-26T08:50:42.077439
해운,1.한국테마,제조업,해운,제조업 / 해운,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (해운),2026-08-26T08:50:42.077439
해저터널,1.한국테마,제조업,해저터널,제조업 / 해저터널,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (해저터널),2026-08-26T08:50:42.077439
핵융합에너지,1.한국테마,제조업,핵융합에너지,제조업 / 핵융합에너지,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,117460,30,한투 공식 테마 (핵융합에너지),2026-08-26T08:50:42.077439
호텔,1.한국테마,제조업,호텔,제조업 / 호텔,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,228800,30,한투 공식 테마 (호텔),2026-08-26T08:50:42.077439
홈네트워크,1.한국테마,제조업,홈네트워크,제조업 / 홈네트워크,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (홈네트워크),2026-08-26T08:50:42.077439
홍채인식,1.한국테마,제조업,홍채인식,제조업 / 홍채인식,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (홍채인식),2026-08-26T08:50:42.077439
화장품,1.한국테마,제조업,화장품,제조업 / 화장품,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (화장품),2026-08-26T08:50:42.077439
화학섬유,1.한국테마,화학소재,화학섬유,화학소재 / 화학섬유,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,117460,30,한투 공식 테마 (화학섬유),2026-08-26T08:50:42.077439
환경,1.한국테마,제조업,환경,제조업 / 환경,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (환경),2026-08-26T08:50:42.077439
환율하락 수혜주,1.한국테마,제조업,환율하락 수혜주,제조업 / 환율하락 수혜주,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (환율하락 수혜주),2026-08-26T08:50:42.077439
희귀금속,1.한국테마,제조업,희귀금속,제조업 / 희귀금속,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (희귀금속),2026-08-26T08:50:42.077439
히든챔피언,1.한국테마,제조업,히든챔피언,제조업 / 히든챔피언,,개별기업주식,국내주식밸류,KOSPI,한국,KRW,[],,069500,091160,30,한투 공식 테마 (히든챔피언),2026-08-26T08:50:42.077439
